      1.0000     127.0000       1.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      56.5000       0.0000      -6.0000      55.0000       9.0000       0.6209      -0.0114      -4.4986      -0.5819       0.0470       1.6494      46.3384       4.0074
      1.0000     127.0000       2.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      56.5000       1.0000      -5.0000      53.0000       9.0000       0.6209      -0.0114      -4.4986      -0.5819       0.0470       1.6494      46.3384       1.8727
      1.0000     127.0000       3.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      56.5000       2.0000      -4.0000      56.0000       9.0000       0.6209      -0.0114      -4.4986      -0.5819       0.0470       1.6494      46.3384       4.7379
      1.0000     127.0000       4.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      56.5000       3.0000      -3.0000      49.0000       9.0000       0.6209      -0.0114      -4.4986      -0.5819       0.0470       1.6494      46.3384      -2.3968
      1.0000     127.0000       5.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      56.5000       4.0000      -2.0000      57.0000      10.0000       0.6209      -0.0114      -4.4986      -0.5819       0.0470       1.6494      46.3384       5.4684
      1.0000     127.0000       6.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      56.5000       5.0000      -1.0000      53.7204     999.0000       0.6209      -0.0114      -4.4986      -0.5819       0.0470       1.6494      46.3384       2.0540
      1.0000     127.0000       7.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      56.5000       6.0000       0.0000      46.1708     999.0000       0.6209      -0.0114      -4.4986      -0.5819       0.0470       1.6494      46.3384      -5.6303
      1.0000     128.0000       1.0000       1.0000       7.3000      41.0000       2.0000       0.0000       0.0000       2.0000      49.2000       0.0000      -6.0000      49.0000       9.0000       2.3663       0.1236      -4.4986      -0.5819      -0.8684       1.6494      46.3384      -1.1594
      1.0000     128.0000       2.0000       1.0000       7.3000      41.0000       2.0000       0.0000       0.0000       2.0000      49.2000       1.0000      -5.0000      55.0000       9.0000       2.3663       0.1236      -4.4986      -0.5819      -0.8684       1.6494      46.3384       4.5708
      1.0000     128.0000       3.0000       1.0000       7.3000      41.0000       2.0000       0.0000       0.0000       2.0000      49.2000       2.0000      -4.0000      50.0000      10.0000       2.3663       0.1236      -4.4986      -0.5819      -0.8684       1.6494      46.3384      -0.6989
      1.0000     128.0000       4.0000       1.0000       7.3000      41.0000       2.0000       0.0000       0.0000       2.0000      49.2000       3.0000      -3.0000      59.0000      10.0000       2.3663       0.1236      -4.4986      -0.5819      -0.8684       1.6494      46.3384       8.0313
      1.0000     128.0000       5.0000       1.0000       7.3000      41.0000       2.0000       0.0000       0.0000       2.0000      49.2000       4.0000      -2.0000      52.0000      10.0000       2.3663       0.1236      -4.4986      -0.5819      -0.8684       1.6494      46.3384       0.7616
      1.0000     128.0000       6.0000       1.0000       7.3000      41.0000       2.0000       0.0000       0.0000       2.0000      49.2000       5.0000      -1.0000      50.0000      10.0000       2.3663       0.1236      -4.4986      -0.5819      -0.8684       1.6494      46.3384      -1.5082
      1.0000     128.0000       7.0000       1.0000       7.3000      41.0000       2.0000       0.0000       0.0000       2.0000      49.2000       6.0000       0.0000      58.4612     999.0000       2.3663       0.1236      -4.4986      -0.5819      -0.8684       1.6494      46.3384       6.6833
      1.0000     129.0000       1.0000       1.0000       7.3000      41.0000       2.0000       1.0000       1.0000       2.0000      45.9000       0.0000      -6.0000      46.0000      10.0000      -0.1794       0.1974      -4.4986      -0.5819       2.0820       1.6494      46.3384      -0.4641
      1.0000     129.0000       2.0000       1.0000       7.3000      41.0000       2.0000       1.0000       1.0000       2.0000      45.9000       1.0000      -5.0000      48.0000      10.0000      -0.1794       0.1974      -4.4986      -0.5819       2.0820       1.6494      46.3384       1.1923
      1.0000     129.0000       3.0000       1.0000       7.3000      41.0000       2.0000       1.0000       1.0000       2.0000      45.9000       2.0000      -4.0000      45.0000      10.0000      -0.1794       0.1974      -4.4986      -0.5819       2.0820       1.6494      46.3384      -2.1513
      1.0000     129.0000       4.0000       1.0000       7.3000      41.0000       2.0000       1.0000       1.0000       2.0000      45.9000       3.0000      -3.0000      42.0000      11.0000      -0.1794       0.1974      -4.4986      -0.5819       2.0820       1.6494      46.3384      -5.4948
      1.0000     129.0000       5.0000       1.0000       7.3000      41.0000       2.0000       1.0000       1.0000       2.0000      45.9000       4.0000      -2.0000      46.0000      12.0000      -0.1794       0.1974      -4.4986      -0.5819       2.0820       1.6494      46.3384      -1.8384
      1.0000     129.0000       6.0000       1.0000       7.3000      41.0000       2.0000       1.0000       1.0000       2.0000      45.9000       5.0000      -1.0000      49.0000      11.0000      -0.1794       0.1974      -4.4986      -0.5819       2.0820       1.6494      46.3384       0.8180
      1.0000     129.0000       7.0000       1.0000       7.3000      41.0000       2.0000       1.0000       1.0000       2.0000      45.9000       6.0000       0.0000      46.0000      11.0000      -0.1794       0.1974      -4.4986      -0.5819       2.0820       1.6494      46.3384      -2.5256
      1.0000     130.0000       1.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      53.7000       0.0000      -6.0000      54.0000       9.0000       3.0186      -0.0466      -4.4986      -0.5819       2.0957       1.6494      46.3384       1.0525
      1.0000     130.0000       2.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      53.7000       1.0000      -5.0000      47.0000       9.0000       3.0186      -0.0466      -4.4986      -0.5819       2.0957       1.6494      46.3384      -6.0471
      1.0000     130.0000       3.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      53.7000       2.0000      -4.0000      55.0000       8.0000       3.0186      -0.0466      -4.4986      -0.5819       2.0957       1.6494      46.3384       1.8533
      1.0000     130.0000       4.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      53.7000       3.0000      -3.0000      60.0000       9.0000       3.0186      -0.0466      -4.4986      -0.5819       2.0957       1.6494      46.3384       6.7538
      1.0000     130.0000       5.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      53.7000       4.0000      -2.0000      51.0000      10.0000       3.0186      -0.0466      -4.4986      -0.5819       2.0957       1.6494      46.3384      -2.3458
      1.0000     130.0000       6.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      53.7000       5.0000      -1.0000      47.0000       9.0000       3.0186      -0.0466      -4.4986      -0.5819       2.0957       1.6494      46.3384      -6.4454
      1.0000     130.0000       7.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      53.7000       6.0000       0.0000      59.0000      10.0000       3.0186      -0.0466      -4.4986      -0.5819       2.0957       1.6494      46.3384       5.4550
      1.0000     131.0000       1.0000       1.0000       7.3000      41.0000       2.0000       0.0000       1.0000       3.0000      50.0000       0.0000      -6.0000      53.0000      11.0000       5.7012       0.3759      -4.4986      -0.5819       2.1520       1.6494      46.3384       0.7693
