      1.0000     127.0000       1.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      56.5000       0.0000      -6.0000      55.0000       9.0000       3.3635       0.3989      -4.5851      -0.6899       2.6816       1.7424      43.0764       3.8632
      1.0000     127.0000       2.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      56.5000       1.0000      -5.0000      53.0000       9.0000       3.3635       0.3989      -4.5851      -0.6899       2.6816       1.7424      43.0764       1.3252
      1.0000     127.0000       3.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      56.5000       2.0000      -4.0000      56.0000       9.0000       3.3635       0.3989      -4.5851      -0.6899       2.6816       1.7424      43.0764       3.7872
      1.0000     127.0000       4.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      56.5000       3.0000      -3.0000      49.0000       9.0000       3.3635       0.3989      -4.5851      -0.6899       2.6816       1.7424      43.0764      -3.7507
      1.0000     127.0000       5.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      56.5000       4.0000      -2.0000      57.0000      10.0000       3.3635       0.3989      -4.5851      -0.6899       2.6816       1.7424      43.0764       3.7113
      1.0000     127.0000       6.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      56.5000       5.0000      -1.0000      56.9410     999.0000       3.3635       0.3989      -4.5851      -0.6899       2.6816       1.7424      43.0764       3.1143
      1.0000     127.0000       7.0000       1.0000       7.3000      41.0000       3.0000       0.0000       1.0000       2.0000      56.5000       6.0000       0.0000      52.5677     999.0000       3.3635       0.3989      -4.5851      -0.6899       2.6816       1.7424      43.0764      -1.7970
      1.0000     128.0000       1.0000       1.0000       7.3000      41.0000       2.0000       0.0000       0.0000       2.0000      49.2000       0.0000      -6.0000      49.0000       9.0000       1.2410      -0.3151      -4.5851      -0.6899      -0.1627       1.7424      43.0764      -2.5829
      1.0000     128.0000       2.0000       1.0000       7.3000      41.0000       2.0000       0.0000       0.0000       2.0000      49.2000       1.0000      -5.0000      55.0000       9.0000       1.2410      -0.3151      -4.5851      -0.6899      -0.1627       1.7424      43.0764       3.5930
      1.0000     128.0000       3.0000       1.0000       7.3000      41.0000       2.0000       0.0000       0.0000       2.0000      49.2000       2.0000      -4.0000      50.0000      10.0000       1.2410      -0.3151      -4.5851      -0.6899      -0.1627       1.7424      43.0764      -1.2310
