      1.0000       1.0000       0.0000       1.0000      32.0000      11.0000       3.0000      18.0000       3.5000       1.2231      -0.1432       9.5609       3.0358
      2.0000       1.0000       1.0000       1.0000      26.0477      13.0000       4.0000      18.0000       3.5000       1.2231      -0.1432       9.5609      -3.4209
      3.0000       1.0000       1.0000       1.0000      30.0000       9.0000       4.0000      18.0000       3.5000       1.2231      -0.1432       9.5609       1.5401
      4.0000       1.0000       1.0000       1.0000      29.0000       8.0000       3.0000      18.0000       3.5000       1.2231      -0.1432       9.5609       0.7923
      5.0000       1.0000       1.0000       0.0000      26.0000       7.0000       4.0000      18.0000       3.5000       1.2231      -0.1432       9.5609      -0.6220
      6.0000       1.0000     999.0000       0.0000      21.1604      10.0000     999.0000      18.0000       3.5000       1.2231      -0.1432       9.5609      -6.2182
      7.0000       2.0000       0.0000       0.0000      22.5995      11.0000       5.0000      17.0000       4.0000      -2.2347       0.2816      10.8619      -6.0554
      8.0000       2.0000       0.0000       1.0000      22.0000       9.0000       3.0000      17.0000       4.0000      -2.2347       0.2816      10.8619      -6.7177
      9.0000       2.0000       0.0000       0.0000      23.0000       6.2330       2.0000      17.0000       4.0000      -2.2347       0.2816      10.8619      -2.6263
     10.0000       2.0000       0.0000       0.0000      32.0000       9.0000       4.0000      17.0000       4.0000      -2.2347       0.2816      10.8619       4.6158
     11.0000       2.0000       0.0000       1.0000      29.7962      12.0000       5.0000      17.0000       4.0000      -2.2347       0.2816      10.8619      -0.8274
     12.0000       2.0000       1.0000       0.0000      36.0000      13.0000       4.0000      17.0000       4.0000      -2.2347       0.2816      10.8619       6.0746
     13.0000       3.0000       0.0000       0.0000      16.0000       0.0000       3.0000      20.7373       6.0000      -3.3880       0.3607       9.6791      -3.7686
     14.0000       3.0000       1.0000       0.0000      25.0000       8.0000       3.0000      20.7373       6.0000      -3.3880       0.3607       9.6791      -1.7295
     15.0000       3.0000       0.0000       1.0000      31.0000      15.0000       3.0000      20.7373       6.0000      -3.3880       0.3607       9.6791      -3.1538
     16.0000       3.0000       0.0000       1.0000      27.0000       9.0000       6.0000      20.7373       6.0000      -3.3880       0.3607       9.6791      -1.9331
     17.0000       3.0000       0.0000       1.0000      30.0000       9.0000       4.0000      20.7373       6.0000      -3.3880       0.3607       9.6791       1.0669
     18.0000       3.0000       0.0000       1.0000      23.0000       6.5079       3.0000      20.7373       6.0000      -3.3880       0.3607       9.6791      -3.7647
     19.0000       4.0000       0.0000       0.0000      26.3323      13.0000       3.0000      20.0000       4.5000      -3.1896       0.3017       9.3817      -3.8542
     20.0000       4.0000       1.0000       0.0000      26.0000      11.0000       5.0000      20.0000       4.5000      -3.1896       0.3017       9.3817      -2.6256
     21.0000       4.0000       0.0000       1.0000      27.0000       8.0000       4.0000      20.0000       4.5000      -3.1896       0.3017       9.3817      -0.6178
     22.0000       4.0000       1.0000       1.0000      42.0000      10.0000       4.0000      20.0000       4.5000      -3.1896       0.3017       9.3817      12.8214
