      1.0000       1.0000       0.0000       1.0000      32.0000      11.0000       3.0000      18.0000       3.5000      -2.1810       0.3213       7.6703       1.2795
      2.0000       1.0000       1.0000       1.0000      32.1408      13.0000       4.0000      18.0000       3.5000      -2.1810       0.3213       7.6703      -0.3911
      3.0000       1.0000       1.0000       1.0000      30.0000       9.0000       4.0000      18.0000       3.5000      -2.1810       0.3213       7.6703       1.0909
      4.0000       1.0000       1.0000       1.0000      29.0000       8.0000       3.0000      18.0000       3.5000      -2.1810       0.3213       7.6703       0.9966
      5.0000       1.0000       1.0000       0.0000      26.0000       7.0000       4.0000      18.0000       3.5000      -2.1810       0.3213       7.6703       0.8130
      6.0000       1.0000     999.0000       0.0000      25.8321      10.0000     999.0000      18.0000       3.5000      -2.1810       0.3213       7.6703      -2.0719
      7.0000       2.0000       0.0000       0.0000      31.8167      11.0000       5.0000      17.0000       4.0000      -0.1451       0.0727       9.3419       3.6037
      8.0000       2.0000       0.0000       1.0000      22.0000       9.0000       3.0000      17.0000       4.0000      -0.1451       0.0727       9.3419      -6.8462
      9.0000       2.0000       0.0000       0.0000      23.0000      13.4239       2.0000      17.0000       4.0000      -0.1451       0.0727       9.3419      -6.7616
     10.0000       2.0000       0.0000       0.0000      32.0000       9.0000       4.0000      17.0000       4.0000      -0.1451       0.0727       9.3419       5.0646
     11.0000       2.0000       0.0000       1.0000      27.2722      12.0000       5.0000      17.0000       4.0000      -0.1451       0.0727       9.3419      -3.4905
     12.0000       2.0000       1.0000       0.0000      36.0000      13.0000       4.0000      17.0000       4.0000      -0.1451       0.0727       9.3419       6.5093
     13.0000       3.0000       0.0000       0.0000      16.0000       0.0000       3.0000      22.4443       6.0000      -4.7503       0.5359      10.1861      -1.6682
     14.0000       3.0000       1.0000       0.0000      25.0000       8.0000       3.0000      22.4443       6.0000      -4.7503       0.5359      10.1861      -2.2762
     15.0000       3.0000       0.0000       1.0000      31.0000      15.0000       3.0000      22.4443       6.0000      -4.7503       0.5359      10.1861      -6.5940
     16.0000       3.0000       0.0000       1.0000      27.0000       9.0000       6.0000      22.4443       6.0000      -4.7503       0.5359      10.1861      -3.3880
     17.0000       3.0000       0.0000       1.0000      30.0000       9.0000       4.0000      22.4443       6.0000      -4.7503       0.5359      10.1861      -0.3880
