      1.0000       1.0000       0.0000       1.0000      32.0000      11.0000       3.0000      18.0000       3.5000      -0.0923       0.1269       9.8150       1.3785
      2.0000       1.0000       1.0000       1.0000      35.5051      13.0000       4.0000      18.0000       3.5000      -0.0923       0.1269       9.8150       3.5229
      3.0000       1.0000       1.0000       1.0000      30.0000       9.0000       4.0000      18.0000       3.5000      -0.0923       0.1269       9.8150       0.7391
      4.0000       1.0000       1.0000       1.0000      29.0000       8.0000       3.0000      18.0000       3.5000      -0.0923       0.1269       9.8150       0.4195
      5.0000       1.0000       1.0000       0.0000      26.0000       7.0000       4.0000      18.0000       3.5000      -0.0923       0.1269       9.8150      -0.5439
      6.0000       1.0000     999.0000       0.0000      22.8515      10.0000     999.0000      18.0000       3.5000      -0.0923       0.1269       9.8150      -5.7335
      7.0000       2.0000       0.0000       0.0000      28.1191      11.0000       5.0000      17.0000       4.0000      -2.2463       0.3884      10.9141      -1.8081
      8.0000       2.0000       0.0000       1.0000      22.0000       9.0000       3.0000      17.0000       4.0000      -2.2463       0.3884      10.9141      -7.5066
      9.0000       2.0000       0.0000       0.0000      23.0000       7.5056       2.0000      17.0000       4.0000      -2.2463       0.3884      10.9141      -3.8228
     10.0000       2.0000       0.0000       0.0000      32.0000       9.0000       4.0000      17.0000       4.0000      -2.2463       0.3884      10.9141       3.8496
     11.0000       2.0000       0.0000       1.0000      32.1642      12.0000       5.0000      17.0000       4.0000      -2.2463       0.3884      10.9141      -0.0076
     12.0000       2.0000       1.0000       0.0000      36.0000      13.0000       4.0000      17.0000       4.0000      -2.2463       0.3884      10.9141       4.2961
     13.0000       3.0000       0.0000       0.0000      16.0000       0.0000       3.0000      20.6793       6.0000      -3.3599      -0.0224       9.8530      -2.4881
     14.0000       3.0000       1.0000       0.0000      25.0000       8.0000       3.0000      20.6793       6.0000      -3.3599      -0.0224       9.8530       1.1184
     15.0000       3.0000       0.0000       1.0000      31.0000      15.0000       3.0000      20.6793       6.0000      -3.3599      -0.0224       9.8530       1.0428
     16.0000       3.0000       0.0000       1.0000      27.0000       9.0000       6.0000      20.6793       6.0000      -3.3599      -0.0224       9.8530       1.0879
     17.0000       3.0000       0.0000       1.0000      30.0000       9.0000       4.0000      20.6793       6.0000      -3.3599      -0.0224       9.8530       4.0879
     18.0000       3.0000       0.0000       1.0000      23.0000       8.0033       3.0000      20.6793       6.0000      -3.3599      -0.0224       9.8530      -2.2401
     19.0000       4.0000       0.0000       0.0000      32.1714      13.0000       3.0000      20.0000       4.5000       0.3062       0.2528      10.2431      -1.5469
     20.0000       4.0000       1.0000       0.0000      26.0000      11.0000       5.0000      20.0000       4.5000       0.3062       0.2528      10.2431      -5.8921
