      1.0000       1.0000       0.0000       1.0000      32.0000      11.0000       3.0000      18.0000       3.5000       0.5367      -0.2092      10.6201       3.9196
      2.0000       1.0000       1.0000       1.0000      26.1378      13.0000       4.0000      18.0000       3.5000       0.5367      -0.2092      10.6201      -2.5221
      3.0000       1.0000       1.0000       1.0000      30.0000       9.0000       4.0000      18.0000       3.5000       0.5367      -0.2092      10.6201       2.4991
      4.0000       1.0000       1.0000       1.0000      29.0000       8.0000       3.0000      18.0000       3.5000       0.5367      -0.2092      10.6201       1.7888
      5.0000       1.0000       1.0000       0.0000      26.0000       7.0000       4.0000      18.0000       3.5000       0.5367      -0.2092      10.6201       1.0182
      6.0000       1.0000     999.0000       0.0000      27.7349      10.0000     999.0000      18.0000       3.5000       0.5367      -0.2092      10.6201       1.8840
      7.0000       2.0000       0.0000       0.0000      34.6443      11.0000       5.0000      17.0000       4.0000      -1.4350       0.1480      10.1206       6.8314
      8.0000       2.0000       0.0000       1.0000      22.0000       9.0000       3.0000      17.0000       4.0000      -1.4350       0.1480      10.1206      -6.4799
      9.0000       2.0000       0.0000       0.0000      23.0000       6.1216       2.0000      17.0000       4.0000      -1.4350       0.1480      10.1206      -1.7084
     10.0000       2.0000       0.0000       0.0000      32.0000       9.0000       4.0000      17.0000       4.0000      -1.4350       0.1480      10.1206       5.4599
     11.0000       2.0000       0.0000       1.0000      27.9307      12.0000       5.0000      17.0000       4.0000      -1.4350       0.1480      10.1206      -2.4582
     12.0000       2.0000       1.0000       0.0000      36.0000      13.0000       4.0000      17.0000       4.0000      -1.4350       0.1480      10.1206       6.9144
     13.0000       3.0000       0.0000       0.0000      16.0000       0.0000       3.0000      15.5966       6.0000      -4.4033       0.4740       8.1615      -1.6486
     14.0000       3.0000       1.0000       0.0000      25.0000       8.0000       3.0000      15.5966       6.0000      -4.4033       0.4740       8.1615      -0.2300
     15.0000       3.0000       0.0000       1.0000      31.0000      15.0000       3.0000      15.5966       6.0000      -4.4033       0.4740       8.1615      -2.8034
     16.0000       3.0000       0.0000       1.0000      27.0000       9.0000       6.0000      15.5966       6.0000      -4.4033       0.4740       8.1615      -1.1174
     17.0000       3.0000       0.0000       1.0000      30.0000       9.0000       4.0000      15.5966       6.0000      -4.4033       0.4740       8.1615       1.8826
     18.0000       3.0000       0.0000       1.0000      23.0000       5.7989       3.0000      15.5966       6.0000      -4.4033       0.4740       8.1615      -2.0838
     19.0000       4.0000       0.0000       0.0000      32.4012      13.0000       3.0000      20.0000       4.5000      -3.3613       0.3407      11.7588       1.7558
     20.0000       4.0000       1.0000       0.0000      26.0000      11.0000       5.0000      20.0000       4.5000      -3.3613       0.3407      11.7588      -2.9243
     21.0000       4.0000       0.0000       1.0000      27.0000       8.0000       4.0000      20.0000       4.5000      -3.3613       0.3407      11.7588      -1.2823
     22.0000       4.0000       1.0000       1.0000      42.0000      10.0000       4.0000      20.0000       4.5000      -3.3613       0.3407      11.7588      11.9966
     23.0000       4.0000       0.0000       1.0000      24.0000       8.0000       5.0000      20.0000       4.5000      -3.3613       0.3407      11.7588      -4.2823
     24.0000       4.0000       0.0000       0.0000      37.0000      16.0000       6.0000      20.0000       4.5000      -3.3613       0.3407      11.7588       3.7729
     25.0000       5.0000       0.0000       0.0000      33.0000      12.0000       4.0000      23.0000       6.5000      -3.9935       0.5751       9.6905       0.0374
     26.0000       5.0000       0.0000       1.0000      37.0000      13.0000       4.0000      23.0000       6.5000      -3.9935       0.5751       9.6905       0.9712
     27.0000       5.0000       0.0000       1.0000      29.0000       6.7430       4.0000      23.0000       6.5000      -3.9935       0.5751       9.6905       0.0193
     28.0000       5.0000       0.0000       1.0000      32.0000       9.0000       5.0000      23.0000       6.5000      -3.9935       0.5751       9.6905       0.4770
     29.0000       5.0000       0.0000       0.0000      24.0000       6.0000       4.0000      23.0000       6.5000      -3.9935       0.5751       9.6905      -2.2040
