      1.0000       1.0000       0.0000       1.0000      32.0000      11.0000       3.0000      18.0000       3.5000       4.4108      -0.2723      10.3332       1.3330
      2.0000       1.0000       1.0000       1.0000      30.5592      13.0000       4.0000      18.0000       3.5000       4.4108      -0.2723      10.3332      -1.0419
      3.0000       1.0000       1.0000       1.0000      30.0000       9.0000       4.0000      18.0000       3.5000       4.4108      -0.2723      10.3332       0.2670
      4.0000       1.0000       1.0000       1.0000      29.0000       8.0000       3.0000      18.0000       3.5000       4.4108      -0.2723      10.3332      -0.2660
      5.0000       1.0000       1.0000       0.0000      26.0000       7.0000       4.0000      18.0000       3.5000       4.4108      -0.2723      10.3332      -1.8199
      6.0000       1.0000     999.0000       0.0000      20.7873      10.0000     999.0000      18.0000       3.5000       4.4108      -0.2723      10.3332      -8.4337
      7.0000       2.0000       0.0000       0.0000      23.9510      11.0000       5.0000      17.0000       4.0000      -6.6316       0.5701      10.3299      -3.9547
      8.0000       2.0000       0.0000       1.0000      22.0000       9.0000       3.0000      17.0000       4.0000      -6.6316       0.5701      10.3299      -4.3074
      9.0000       2.0000       0.0000       0.0000      23.0000      10.6526       2.0000      17.0000       4.0000      -6.6316       0.5701      10.3299      -4.4581
     10.0000       2.0000       0.0000       0.0000      32.0000       9.0000       4.0000      17.0000       4.0000      -6.6316       0.5701      10.3299       6.6717
     11.0000       2.0000       0.0000       1.0000      28.5637      12.0000       5.0000      17.0000       4.0000      -6.6316       0.5701      10.3299      -1.6098
     12.0000       2.0000       1.0000       0.0000      36.0000      13.0000       4.0000      17.0000       4.0000      -6.6316       0.5701      10.3299       5.5169
     13.0000       3.0000       0.0000       0.0000      16.0000       0.0000       3.0000      22.3306       6.0000      -2.6597       0.1460      10.0368      -2.3934
     14.0000       3.0000       1.0000       0.0000      25.0000       8.0000       3.0000      22.3306       6.0000      -2.6597       0.1460      10.0368      -1.1937
     15.0000       3.0000       0.0000       1.0000      31.0000      15.0000       3.0000      22.3306       6.0000      -2.6597       0.1460      10.0368      -2.9981
     16.0000       3.0000       0.0000       1.0000      27.0000       9.0000       6.0000      22.3306       6.0000      -2.6597       0.1460      10.0368      -1.1478
