      1.0000       1.0000       0.0000       1.0000      32.0000      11.0000       3.0000      18.0000       3.5000       0.5366      -0.0424      10.0119       3.1192
      2.0000       1.0000       1.0000       1.0000      30.7465      13.0000       4.0000      18.0000       3.5000       0.5366      -0.0424      10.0119       1.1538
      3.0000       1.0000       1.0000       1.0000      30.0000       9.0000       4.0000      18.0000       3.5000       0.5366      -0.0424      10.0119       1.8310
      4.0000       1.0000       1.0000       1.0000      29.0000       8.0000       3.0000      18.0000       3.5000       0.5366      -0.0424      10.0119       1.1869
      5.0000       1.0000       1.0000       0.0000      26.0000       7.0000       4.0000      18.0000       3.5000       0.5366      -0.0424      10.0119      -0.2348
      6.0000       1.0000     999.0000       0.0000      26.5454      10.0000     999.0000      18.0000       3.5000       0.5366      -0.0424      10.0119      -0.7572
      7.0000       2.0000       0.0000       0.0000      33.0689      11.0000       5.0000      17.0000       4.0000      -2.1274       0.3366      10.8802       4.1517
      8.0000       2.0000       0.0000       1.0000      22.0000       9.0000       3.0000      17.0000       4.0000      -2.1274       0.3366      10.8802      -6.8253
      9.0000       2.0000       0.0000       0.0000      23.0000       6.3882       2.0000      17.0000       4.0000      -2.1274       0.3366      10.8802      -2.8868
     10.0000       2.0000       0.0000       0.0000      32.0000       9.0000       4.0000      17.0000       4.0000      -2.1274       0.3366      10.8802       4.3970
     11.0000       2.0000       0.0000       1.0000      33.1081      12.0000       5.0000      17.0000       4.0000      -2.1274       0.3366      10.8802       2.3115
     12.0000       2.0000       1.0000       0.0000      36.0000      13.0000       4.0000      17.0000       4.0000      -2.1274       0.3366      10.8802       5.7686
     13.0000       3.0000       0.0000       0.0000      16.0000       0.0000       3.0000      20.9624       6.0000      -1.8649       0.2482       8.1154      -4.5156
     14.0000       3.0000       1.0000       0.0000      25.0000       8.0000       3.0000      20.9624       6.0000      -1.8649       0.2482       8.1154      -2.5306
     15.0000       3.0000       0.0000       1.0000      31.0000      15.0000       3.0000      20.9624       6.0000      -1.8649       0.2482       8.1154      -3.8910
     16.0000       3.0000       0.0000       1.0000      27.0000       9.0000       6.0000      20.9624       6.0000      -1.8649       0.2482       8.1154      -2.6298
     17.0000       3.0000       0.0000       1.0000      30.0000       9.0000       4.0000      20.9624       6.0000      -1.8649       0.2482       8.1154       0.3702
     18.0000       3.0000       0.0000       1.0000      23.0000       7.9975       3.0000      20.9624       6.0000      -1.8649       0.2482       8.1154      -5.7507
     19.0000       4.0000       0.0000       0.0000      29.5089      13.0000       3.0000      20.0000       4.5000      -1.8991       0.3211      12.2212      -2.4456
     20.0000       4.0000       1.0000       0.0000      26.0000      11.0000       5.0000      20.0000       4.5000      -1.8991       0.3211      12.2212      -4.2047
